사업코드,조사구분,조사지점명,주소,X좌표,Y좌표,조사차수,조사시작일,조사종료일,"토층구분,(예 : 표토, 중토, 심토 등)",토층별 심도,준설토,카드뮴,구리,비소,수은,납,6가크롬,아연,니켈,불소,유기인화합물,폴리클로리네이티드비페닐,시안,페놀,벤젠,톨루엔,에틸벤젠,크실렌,석유계총탄화수소,트리클로로에틸렌,테트라클로로에틸렌,벤조(a)피렌,생성일,수정일,사용여부
ND2009A002,IV03,S'-10,기장군일광면원리298-1,,,1,2008,2008,표토,,,0.72,61,7.5,0.077,16.7,,124.667,24.4,,,,0,,,,,,,,,,,,Y
ND2009A002,IV03,S'-10,기장군일광면원리298-1,,,2,2008,2008,표토,,,0.65,68.6,45,0.114,22.4,,130.667,23.633,,,,0,,,,,,,,,,,,Y
ME2015A013,IV15,(주)신흥합섬,"경기화성시반원동,산16번지",,,1,,,표토,,,3.46,30.7,8.74,0.13,20.1,0,90.2,25.1,0,,,0,,,,,,-88888,7.7,,,,,Y
ME2015A013,IV15,(주)신흥합섬,"경기화성시반원동,산16번지",,,2,,,표토,,,2.37,38.2,4.48,0.05,133.9,0.7,462.7,13.1,253,,,0,,,,,,135,8.8,,,,,Y
ME2015A013,IV15,(주)신흥합섬,"경기화성시반원동,산16번지",,,3,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,0,-88888,,,,,Y
ME2015A013,IV15,(주)신흥합섬,"경기화성시반원동,산16번지",,,4,,,표토,,,2.49,24.6,2.45,0.08,20.1,0,87.4,14.2,369,,,0,,,,,,118,8.4,,,,,Y
ME2015A013,IV15,삼성전자㈜,"경기화성시반원동,산16번지",,,1,,,표토,,,3.1,25.9,4.05,0.07,28.1,0,205.7,25.3,0,,,0,,,,,,-88888,7.5,,,,,Y
ME2015A013,IV15,삼성전자㈜,"경기화성시반원동,산16번지",,,2,,,표토,,,2.9,19.6,7.22,0.16,25.8,0,70.6,26.6,136,,,0,,,,,,140,6,,,,,Y
ME2015A013,IV15,삼성전자㈜,"경기화성시반원동,산16번지",,,3,,,표토,,,3.43,29.4,3.8,0.08,20.7,0,103.1,33.3,96,,,0,,,,,,102,6.3,,,,,Y
ME2015A013,IV15,삼성전자㈜,"경기화성시반원동,산16번지",,,4,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,154,-88888,,,,,Y
ME2015A013,IV15,㈜스웨코,"경기화성시봉담읍,동화리284",,,1,,,표토,,,3.62,39.1,0,0.08,29.7,0,117.7,21.8,56,,,0,,,,,,-88888,8.1,,,,,Y
ME2015A013,IV15,대기금속,"경기화성시양감면,용소리743번지",,,1,,,표토,,,4.01,28.6,0,0.06,14.2,-88888,95.3,27.1,0,,,-88888,,,,,,-88888,7.5,,,,,Y
ME2015A013,IV15,대기금속,"경기화성시양감면,용소리743번지",,,2,,,표토,,,2.32,17.7,5.35,0,20.9,0,70.9,21.9,0,,,0,,,,,,102,7.5,,,,,Y
ME2015A013,IV15,대기금속,"경기화성시양감면,용소리743번지",,,3,,,표토,,,3.43,29.4,3.8,0.08,20.7,0,103.1,33.3,96,,,0,,,,,,102,6.3,,,,,Y
ME2015A013,IV15,남부산업㈜,"경기화성시향남읍,동오리89-1",,,1,,,표토,,,1.19,6.6,2.45,0,60,0,86.9,12.4,159,,,0,,,,,,-88888,7.5,,,,,Y
ME2015A013,IV15,남부산업㈜,"경기화성시향남읍,동오리89-1",,,2,,,표토,,,3.45,18.4,6.33,0,44.3,0,100.3,16,38,,,0,,,,,,127,8.5,,,,,Y
ME2015A013,IV15,남부산업㈜,"경기화성시향남읍,동오리89-1",,,3,,,표토,,,3.27,21.4,3.17,0,23,0,101.8,12.3,121,,,0,,,,,,71,8.9,,,,,Y
ME2015A013,IV15,"덕은인터라인정,유(주)","경기화성시마도면,쌍송리268-3",,,1,,,표토,,,4.47,37.8,9.19,0.08,66.9,-88888,129.8,31.8,0,,,-88888,,,,,,-88888,8.1,,,,,Y
ME2015A013,IV15,"덕은인터라인정,유(주)","경기화성시마도면,쌍송리268-3",,,2,,,표토,,,2.45,12.7,3.95,0,23.5,0,55.1,15,0,,,0,,,,,,143,8.2,,,,,Y
ME2015A013,IV15,"덕은인터라인정,유(주)","경기화성시마도면,쌍송리268-3",,,3,,,표토,,,3.51,18.6,20.22,0.07,57.1,0,104,24,0,,,0,,,,,,94,7.6,,,,,Y
ME2015A013,IV15,"덕은인터라인정,유(주)","경기화성시마도면,쌍송리268-3",,,4,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,152,-88888,,,,,Y
ME2015A013,IV15,"덕은인터라인정,유(주)","경기화성시마도면,쌍송리268-3",,,5,,,표토,,,4.7,56.5,5.94,0,22.6,-88888,89.6,27.9,-88888,,,-88888,,,,,,-88888,7.8,,,,,Y
ME2015A013,IV15,우원유업㈜,"경기화성시서신면,전곡리630-83",,,1,,,표토,,,2.76,24.3,8.03,0,43.5,-88888,111.1,18,0,,,-88888,,,,,,-88888,8.8,,,,,Y
ME2015A013,IV15,우원유업㈜,"경기화성시서신면,전곡리630-83",,,2,,,표토,,,1.67,12.3,5.45,0,118.1,0,94.3,15.2,58,,,0,,,,,,136,7.7,,,,,Y
ME2015A013,IV15,우원유업㈜,"경기화성시서신면,전곡리630-83",,,3,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,92,-88888,,,,,Y
ME2015A013,IV15,우원유업㈜,"경기화성시서신면,전곡리630-83",,,4,,,표토,,,75.93,879.4,16.47,4.33,13873.6,0,68716.7,51.8,395,,,0,,,,,,6524,7.6,,,,,Y
ME2015A013,IV15,삼성전자㈜,"경기화성시반원동,산16번지",,,5,,,표토,,,2.97,22.4,1.66,0,18.2,-88888,105.2,25.3,-88888,,,-88888,,,,,,-88888,6.1,,,,,Y
ME2015A013,IV15,개나리벽지㈜,"경기화성시정남면,관항리245-2",,,1,,,표토,,,2.96,19.9,2.15,0,22,0,87.1,12.2,0,,,0,,,,,,-88888,7.5,,,,,Y
ME2015A013,IV15,개나리벽지㈜,"경기화성시정남면,관항리245-2",,,2,,,표토,,,1.53,5.8,0,0,8.4,0,28.1,11.2,54,,,0.4,,,,,,111,6.4,,,,,Y
ME2015A013,IV15,개나리벽지㈜,"경기화성시정남면,관항리245-2",,,3,,,표토,,,1.38,7.6,0,0,10.1,0,28,6.1,0,,,0,,,,,,140,6.5,,,,,Y
ME2015A013,IV15,개나리벽지㈜,"경기화성시정남면,관항리245-2",,,4,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,369,-88888,,,,,Y
ME2015A013,IV15,개나리벽지㈜,"경기화성시정남면,관항리245-2",,,5,,,표토,,,2.45,17.7,2.38,0,38.1,-88888,65,12.6,-88888,,,-88888,,,,,,-88888,7.7,,,,,Y
ME2015A013,IV15,고려비철공업㈜,"경기화성시정남면,오일리396-20",,,1,,,표토,,,4.36,42.7,0,0.08,32.2,0,113.9,81.1,430,,,0,,,,,,-88888,7.9,,,,,Y
ME2015A013,IV15,고려비철공업㈜,"경기화성시정남면,오일리396-20",,,2,,,표토,,,3.1,34.4,3.54,0.09,26.3,0,151,25.1,220,,,0,,,,,,467,8.7,,,,,Y
ME2015A013,IV15,고려비철공업㈜,"경기화성시정남면,오일리396-20",,,3,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,132,-88888,,,,,Y
ME2015A013,IV15,고려비철공업㈜,"경기화성시정남면,오일리396-20",,,4,,,표토,,,2.96,19.3,0,0,14.3,0,108.7,16.9,390,,,0,,,,,,132,9.5,,,,,Y
ME2015A013,IV15,㈜스웨코,"경기화성시봉담읍,동화리284",,,2,,,표토,,,3.65,21,3.5,0.07,17.7,-88888,74.4,18.5,0,,,-88888,,,,,,-88888,7.7,,,,,Y
ME2015A013,IV15,㈜스웨코,"경기화성시봉담읍,동화리284",,,3,,,표토,,,3.78,20.4,1.59,0.1,20,0,92.4,17,0,,,0,,,,,,-88888,8.3,,,,,Y
ME2015A013,IV15,"㈜한미석유,기흥주유소","경기용인시기흥구,공세동272,263-7",,,1,,,표토,,,2.6,22.8,0,0.05,15.7,0,78.8,17,0,,,0,,,,,,195,,,,,,Y
ME2015A013,IV15,㈜한미석유기흥주유소,"경기용인시기흥구,공세동272,263-7",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,319,,,,,,Y
ME2015A013,IV15,㈜한미석유기흥주유소,"경기용인시기흥구,공세동272,263-7",,,3,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,0,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"㈜한미석유,기흥주유소","경기용인시기흥구,공세동272,263-7",,,3,,,표토,,,3.14,9.3,0,0.05,11.5,-88888,99.5,30,-88888,,,-88888,,,,,,257,,,,,,Y
ME2015A013,IV15,"㈜한미석유,기흥주유소","경기용인시기흥구,공세동272,263-7",,,4,,,표토,,,1.63,11.4,0,0,20.8,-88888,62.2,10,0,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,산성자원환경,"경기용인시수지구,동천동579-20",,,1,,,표토,,,1.53,20.2,9.25,0.11,18.3,0,55.5,14.1,134,,,0,,,,,,-88888,,,,,,Y
ME2015A013,IV15,산성자원환경,"경기용인시수지구,동천동579-20",,,2,,,표토,,,3.18,40.4,4.97,0.07,16.3,0,106.3,26.7,0,,,0,,,,,,185,,,,,,Y
ME2015A013,IV15,산성자원환경,"경기용인시수지구,동천동579-20",,,3,,,표토,,,2.31,23.5,13.85,0.11,19.9,0,71,24,0,,,0,,,,,,135,,,,,,Y
ME2015A013,IV15,메디코,"경기용인시처인구,남사면진목리2",,,1,,,표토,,,2.5,28,10.24,3.88,33.6,0,271.6,137,245,,,0,,,,,,357,,,,,,Y
ME2015A013,IV15,메디코,"경기용인시처인구,남사면진목리2",,,2,,,표토,,,2.36,23.3,9.34,1.27,39.4,0,118.8,29,0,,,0,,,,,,270,,,,,,Y
ME2015A013,IV15,메디코,"경기용인시처인구,남사면진목리2",,,3,,,표토,,,2.45,26.1,8.47,2.27,41.4,0,163.4,29.9,0,,,0,,,,,,374,,,,,,Y
ME2015A013,IV15,㈜대원고속,"경기광주시,광주대로171",,,1,,,표토,,,2.44,23.7,8.21,0.22,22.4,-88888,94.7,17.5,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,㈜대원고속,"경기광주시,광주대로171",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,241,,,,,,Y
ME2015A013,IV15,㈜대원고속,"경기광주시,광주대로171",,,3,,,표토,,,2.46,34.3,3.49,0,15.6,0,81.6,35.3,-88888,,,-88888,,,,,,6181,,,,,,Y
ME2015A013,IV15,㈜대원고속,"경기광주시,광주대로171",,,4,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,5558,,,,,,Y
ME2015A013,IV15,㈜대원고속,"경기광주시,광주대로171",,,5,,,표토,,,2.75,28.2,5.29,0.06,19.6,0,91.6,29.1,-88888,,,0,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"한국문화진흥㈜,뉴서울CC","경기광주시,삼지곡길95",,,1,,,표토,,,3.33,19.4,5.48,0.06,14.3,-88888,98.2,12,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"한국문화진흥㈜,뉴서울CC","경기광주시,삼지곡길95",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,587,,,,,,Y
ME2015A013,IV15,"한국문화진흥㈜,뉴서울CC","경기광주시,삼지곡길95",,,3,,,표토,,,2.81,22.1,7.24,0,19.6,0,111.1,14.6,-88888,,,0,,,,,,256,,,,,,Y
ME2015A013,IV15,"한국문화진흥㈜,뉴서울CC","경기광주시,삼지곡길95",,,4,,,표토,,,2.29,14.9,9.36,0,15.6,0,95.1,13.1,-88888,,,0,,,,,,347,,,,,,Y
ME2015A013,IV15,"SK네트웍스㈜,새광주주유소","경기광주시,경충대로1515",,,1,,,표토,,,2.75,31,6.76,0.05,17.2,-88888,196.7,26.9,-88888,,,0,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"SK네트웍스㈜,새광주주유소","경기광주시,경충대로1515",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,2739,,,,,,Y
ME2015A013,IV15,"SK네트웍스㈜,새광주주유소","경기광주시,경충대로1515",,,3,,,표토,,,2.45,24.3,5.35,0.05,18.1,0,84.6,30.2,-88888,,,0,,,,,,459,,,,,,Y
ME2015A013,IV15,"SK네트웍스㈜,새광주주유소","경기광주시,경충대로1515",,,4,,,표토,,,2.39,22,7.18,0,17.3,-88888,78,28.8,-88888,,,-88888,,,,,,248,,,,,,Y
ME2015A013,IV15,"쌍용레미콘㈜용,인사업소","경기광주시오포읍,오포로738-10",,,1,,,표토,,,2.33,21,605.16,0.07,13.6,-88888,62.5,26.3,106,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"쌍용레미콘㈜용,인사업소","경기광주시오포읍,오포로738-10",,,2,,,표토,,,2.46,32.2,684.2,0,21.3,0,92,36.5,107,,,0,,,,,,368,,,,,,Y
ME2015A013,IV15,"쌍용레미콘㈜용,인사업소","경기광주시오포읍,오포로738-10",,,3,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,0,,,,,,Y
ME2015A013,IV15,"쌍용레미콘㈜용,인사업소","경기광주시오포읍,오포로738-10",,,4,,,표토,,,1.99,27.5,326.97,0,31.4,0,112.9,25.2,244,,,0,,,,,,234,,,,,,Y
ME2015A013,IV15,선광주유소,"경기광주시,경충대로1962",,,5,,,표토,,,3.1,25.4,10.11,0,15.4,-88888,79.5,21.5,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,선광주유소,"경기광주시,경충대로1962",,,1,,,표토,,,2.82,32.6,5.2,0,24.7,0,98,34.3,-88888,,,-88888,,,,,,102,,,,,,Y
ME2015A013,IV15,선광주유소,"경기광주시,경충대로1962",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,66,,,,,,Y
ME2015A013,IV15,선광주유소,"경기광주시,경충대로1962",,,3,,,표토,,,2.55,53.7,7.36,0,114,-88888,100.5,16.8,-88888,,,-88888,,,,,,175,,,,,,Y
ME2015A013,IV15,"㈜빙그레,광주공장","경기광주시곤지암읍,독고개길86번길23",,,1,,,표토,,,2.62,24.1,3.41,0,13.2,-88888,68.5,28.9,58,,,-88888,,,,,,-88888,,,,,,Y
ME2015A013,IV15,"㈜빙그레,광주공장","경기광주시곤지암읍,독고개길86번길23",,,2,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,243,,,,,,Y
ME2015A013,IV15,"㈜빙그레,광주공장","경기광주시곤지암읍,독고개길86번길23",,,3,,,표토,,,2.15,25.8,2.94,0,16,0,77.2,30.3,0,,,0,,,,,,132,,,,,,Y
ME2015A013,IV15,"㈜빙그레,광주공장","경기광주시곤지암읍,독고개길86번길23",,,4,,,표토,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,-88888,,,,,,87,,,,,,Y
ME2015A013,IV15,"㈜빙그레,광주공장","경기광주시곤지암읍,독고개길86번길23",,,5,,,표토,,,2.25,24.3,2.71,0,15.3,0,80.9,36.3,0,,,0,,,,,,-88888,,,,,,Y
ME2015A013,IV15,㈜대연,경기광주시옥토길8,,,1,,,표토,,,2.95,32.7,11.69,0.05,19,-88888,76.6,24.8,333,,,0,,,,,,260,,,,,,Y
ME2015A013,IV15,㈜대연,경기광주시옥토길8,,,2,,,표토,,,2.1,30.6,20.51,0.09,21.5,0,79.4,26.2,53,,,0,,,,,,160,,,,,,Y
ME2015A013,IV15,㈜대연,경기광주시옥토길8,,,3,,,표토,,,2.53,28.7,20.11,0,25.6,0,89,35.3,139,,,0,,,,,,243,,,,,,Y
ME2015A013,IV15,세진산업개발㈜,"경기광주시직동로,19-12",,,1,,,표토,,,3.27,35.8,132.18,0.05,38.2,-88888,90.8,41.2,136,,,0,,,,,,-88888,,,,,,Y
ME2015A013,IV15,세진산업개발㈜,"경기광주시직동로,19-12",,,2,,,표토,,,2.68,36.3,127.94,0,41.7,0,123.3,38.7,188,,,0,,,,,,68,,,,,,Y
ME2015A013,IV15,세진산업개발㈜,"경기광주시직동로,19-12",,,3,,,표토,,,2.72,38.2,491.09,0.05,44.8,-88888,98.8,43.1,225,,,0,,,,,,-88888,,,,,,Y
ND2007B003,IV03,1지점,울산시북구효문동260,,,2005상반기,2005,2005,표토,,,-77777,,0.007,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ND2007B003,IV03,1지점,울산시북구효문동260,,,2005하반기,2005,2005,표토,,,-77777,,0.006,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ND2007B003,IV03,2지점,울산시북구효문동800-1,,,2005상반기,2005,2005,표토,,,-77777,,0.008,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ND2007B003,IV03,2지점,울산시북구효문동800-1,,,2005하반기,2005,2005,표토,,,-77777,,-77777,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ND2007B003,IV03,3지점,울산시북구효문동811-3,,,2005상반기,2005,2005,표토,,,-77777,,0.012,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ND2007B003,IV03,3지점,울산시북구효문동811-3,,,2005하반기,2005,2005,표토,,,-77777,,0.016,-77777,-77777,-77777,,,,-88888,,-77777,-77777,,,,,,-77777,-77777,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2001,2001,2001,표토,,,0.325,22.05,1.198,-88888,18.8,,-88888,-88888,-88888,,,0.043,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2002,2002,2002,표토,,,0.04,7.09,0.194,-88888,7.23,,62.557,17.525,-88888,,,0.02,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2003,2003,2003,표토,,,0.145,4.345,0.405,-88888,8.47,,85,22.233,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2004,2004,2004,표토,,,0.04,2.985,0.63,-88888,4.675,,53.433,36.667,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2005,2005,2005,표토,,,0.025,3.528,2.44,-88888,9.625,,69.667,10,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PA-13,울산광역시북구호계동858-1,,,2006,2006,2006,표토,,,0.21,8.78,4.75,0.033,8.87,,125.7,15.9,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2001,2001,2001,표토,,,0.255,10.67,0.037,-88888,12,,-88888,-88888,-88888,,,0.155,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2002,2002,2002,표토,,,0.11,5.275,0.052,-88888,8.734,,70.576,9.83,8.5,,,0.24,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2003,2003,2003,표토,,,0.2,10.965,0.52,-88888,8.47,,120.867,21.1,-88888,,,-88888,,,,,,34,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2004,2004,2004,표토,,,0.045,10.84,0.575,-88888,4.675,,133.3,129.8,9.5,,,-88888,,,,,,38,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2005,2005,2005,표토,,,0.245,12.69,1.1,-88888,9.625,,299.93,10.533,17.78,,,-88888,,,,,,82,,,,,,Y
ME2008B004,IV03,PE-06,"울산광역시북구효문동660,(울산자동차운전전문학원)",,,2006,2006,2006,표토,,,-88888,3.71,0.08,0.006,8.87,,28.8,2.967,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2001,2001,2001,표토,,,0.045,3.415,-88888,-88888,3.3,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2002,2002,2002,표토,,,0.08,1.81,-88888,-88888,3.988,,23.943,21.81,12.25,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2003,2003,2003,표토,,,-88888,2.58,0.145,-88888,5.25,,47.067,31.233,99,,,-88888,,,,,,32,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2004,2004,2004,표토,,,0.115,8.835,0.105,-88888,8.985,,78.6,5.067,6,,,-88888,,,,,,108,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2005,2005,2005,표토,,,-88888,6.28,0.215,-88888,6.3,,86.1,6.367,-88888,,,-88888,,,,,,41,,,,,,Y
ME2008B004,IV03,PK-35,울산광역시북구양정동523(현대문화회관),,,2006,2006,2006,표토,,,0.195,8.575,0.29,0.006,7.38,,99.267,9.167,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2001,2001,2001,표토,,,0.245,13.68,0.038,-88888,8,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2002,2002,2002,표토,,,0.59,5.34,0.049,-88888,2.82,,32.551,21.515,64.25,,,0.02,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2003,2003,2003,표토,,,0.165,8.61,0.105,-88888,8.475,,224.1,22.733,80,,,-88888,,,,,,43,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2004,2004,2004,표토,,,0.06,9.345,0.07,-88888,8.665,,223.86,95.067,-88888,,,-88888,,,,,,89,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2005,2005,2005,표토,,,-88888,14.55,0.88,-88888,10.42,,592.9,33.167,-88888,,,0.13,,,,,,22,,,,,,Y
ME2008B004,IV03,PP-19,"울산광역시북구양정동700현대자동차(주),울산공장",,,2006,2006,2006,표토,,,0.45,5.415,0.465,0.015,5.17,,407.1,15.867,-88888,,,-88888,,,,,,-88888,,,,,,Y
ME2008B004,IV03,PC-02,울산광역시북구효문동985-1,,,2004,,,표토,,,0.3,8.835,0.05,-88888,6.355,,132.13,25.167,52,,,-88888,,,,,,88,,,,,,Y
ME2008B004,IV03,PC-02,울산광역시북구효문동985-1,,,2005,,,표토,,,0.295,4.625,2.92,0.017,3.15,,108,40.745,40.745,,,-88888,,,,,,29,,,,,,Y
ME2008B004,IV03,PC-02,울산광역시북구효문동985-1,,,2006,,,표토,,,-88888,2.545,0.34,0.015,3.27,,76.733,9.7,-88888,,,-88888,,,,,,-88888,,,,,,Y
JJ2008B007,IV01,S-6,김제시백산면수록리180-15인근,,,1차,20081121,20081121,표토,,,-77777,0.405,,,3.449,,45.248,5.264,164.32,,,,,,,,,,,,,,,Y
JJ2008B007,IV01,S-7,김제시백산면부거리335-11인근,,,1차,20081121,20081121,표토,,,0.022,2.021,,,3.308,,52.362,6.325,158.36,,,,,,,,,,,,,,,Y
ND2009B016,IV03,PN-20,거창읍대평리820,,,1998,1998,1998,표토,,,0.15,6.935,0.03,-88888,4.88,,-88888,-88888,-88888,,,0.036,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-20,거창읍대평리820,,,1999,1999,1999,표토,,,0.19,4.16,0.065,-88888,4.69,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-20,거창읍대평리820,,,2000,2000,2000,표토,,,0.21,6.46,0.138,-88888,3.71,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-20,거창읍대평리820,,,2001,2001,2001,표토,,,0.105,1.855,-88888,-88888,3.15,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-20,거창읍대평리820,,,2002,2002,2002,표토,,,0.11,2.02,0.053,-88888,4.142,,31.945,11.858,-88888,,,0.03,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-70,마리면영승리346-1,,,1999,1999,1999,표토,,,0.11,1.885,-88888,-88888,3.125,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PN-70,마리면영승리346-1,,,2000,2000,2000,표토,,,0.175,3.695,0.049,-88888,2.22,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,1999,1999,1999,표토,,,0.15,8.725,0.045,-88888,1.575,,-88888,-88888,-88888,,,0.08,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2000,2000,2000,표토,,,0.3,8.985,0.2,-88888,3.68,,-88888,-88888,-88888,,,0.039,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2001,2001,2001,표토,,,0.19,0.335,-88888,-88888,1.5,,-88888,-88888,-88888,,,-88888,,,,,,16,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2002,2002,2002,표토,,,0.16,43.538,-88888,-88888,8.317,,248.265,25.645,25.75,,,-88888,,,,,,28,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2003,2003,2003,표토,,,-88888,14.125,0.045,-88888,7.36,,100.033,16,128.5,,,-88888,,,,,,38,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2004,2004,2004,표토,,,0.07,6.78,-88888,-88888,2.855,,83,4.267,115.5,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2005,2005,2005,표토,,,-88888,1.025,0.09,0.003,0.1,,256.167,12.833,-88888,,,-88888,,,,,,15,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2006,2006,2006,표토,,,0.125,0.22,0.2,0.002,0.645,,119.633,6.467,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PK-26,거창읍상리리367-3(현대아파트),,,2007,2007,2007,표토,,,-88888,40.33,0.105,0.009,2.76,,147.533,9.367,-88888,,,-88888,,,,,,-88888,,,,,,Y
ND2009B016,IV03,PO-07,북산면소정리산34(관리사무소뒷편),,,2001,2001,2001,표토,,,0.14,2.045,-88888,-88888,3.95,,-88888,-88888,-88888,,,-88888,,,,,,-88888,,,,,,Y
